#Departments
07-24-2015,16:49,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,16:49,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,16:49,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,16:49,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,16:49,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,16:49,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,16:49,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,16:49,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,16:49,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,16:49,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,16:49,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,16:49,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,16:49,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,16:49,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,16:49,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,16:49,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,16:49,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,16:49,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,16:49,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,16:49,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,16:49,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,16:49,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,16:49,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,16:49,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,16:49,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,16:49,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,16:49,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,16:49,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,16:49,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,16:49,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,16:57,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,16:57,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,16:57,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,16:57,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,16:57,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,16:57,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,16:57,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,16:57,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,16:57,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,16:57,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,16:57,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,16:57,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,17:18,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,17:18,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,17:18,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,17:18,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,17:18,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,17:18,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,17:18,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,17:18,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,17:18,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,17:18,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,17:18,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,17:18,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,17:19,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,17:19,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,17:19,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,17:19,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,17:19,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,17:19,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,17:19,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,17:19,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,17:19,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,17:19,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,17:19,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,17:19,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,17:21,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,17:21,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,17:21,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,17:21,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,17:21,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,17:21,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,17:21,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,17:21,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,17:21,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,17:21,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,17:21,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,17:21,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:27,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:27,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:27,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:27,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:27,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:27,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:27,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:27,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:27,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:27,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:27,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:27,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:28,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:28,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:28,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:28,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:28,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:28,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:28,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:28,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:28,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:28,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:28,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:28,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:28,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:28,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:28,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:28,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:28,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:28,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:28,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:28,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:28,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:28,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:28,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:28,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:29,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:29,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:29,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:29,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:29,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:29,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:29,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:29,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:29,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:29,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:29,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:29,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:36,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:36,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:36,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:36,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:36,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:36,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:36,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:36,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:36,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:36,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:36,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:36,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:37,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:37,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:37,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:37,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:37,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:37,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:37,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:37,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:37,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:37,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:37,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:37,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:37,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:37,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:37,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:37,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:37,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:37,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:37,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:37,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:37,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:37,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:37,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:37,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:38,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:38,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:38,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:38,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:38,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:38,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:38,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:38,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:38,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:38,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:38,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:38,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:42,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:42,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:42,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:42,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:42,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:42,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:42,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:42,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:42,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:42,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:42,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:42,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:42,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:42,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:42,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:42,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:42,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:42,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:42,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:42,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:42,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:42,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:42,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:42,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:43,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:43,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:43,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
07-24-2015,18:43,48806.0,112692.0,43195.0,112692.0,0.0,112692.0,0.0,112692.0

#jp
07-24-2015,18:43,0.0,27560.0,24489.0,27560.0,0.0,27560.0,0.0,27560.0

#hk
07-24-2015,18:43,0.0,26816.0,17181.0,26816.0,0.0,26816.0,0.0,26816.0

#to
07-24-2015,18:43,93866.0,226705.0,99857.0,226705.0,0.0,226705.0,0.0,226705.0

#at
07-24-2015,18:43,0.0,5959.0,3326.0,5959.0,0.0,5959.0,0.0,5959.0




#Sites
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total

#ICE
07-24-2015,18:43,254080.0,508779.0,154088.0,508779.0,0.0,508779.0,0.0,508779.0

#SWIP
07-24-2015,18:43,170510.0,411780.0,165425.0,411780.0,0.0,411780.0,0.0,411780.0

#IT
07-24-2015,18:43,143059.0,600770.0,243434.0,600770.0,0.0,600770.0,0.0,600770.0

#WWOE
07-24-2015,18:43,27487.0,30514.0,0.0,30514.0,0.0,30514.0,0.0,30514.0

#Departments
#Date, Time, T1_used, T1_total,T3_used, T3_total,T3B_used, T3B_total,T4_used, T4_total
#SJ
07-24-2015,18:44,755256.9856,3741708.1776,1133546.5824,3741708.1776,226016.2912,3741708.1776,125120.0,3741708.1776

#pg
07-24-2015,18:44,533071.968,3565148.1888,953881.5696,3565148.1888,50364.872,3565148.1888,151835.0,3565148.1888

#nl
07-24-2015,18:44,15566.0,33094.0,7615.0,33094.0,0.0,33094.0,0.0,33094.0

#uk
